,text,label,topics
2336,ca stand muslim good live poverty problem around world burden society,0,['http://dbpedia.org/resource/Poverty']
2337,every islamophobic person potential use intent terrorism violence muslim terrorism come shape size,1,"['http://dbpedia.org/resource/Islamophobia', 'http://dbpedia.org/resource/Terrorism', 'http://dbpedia.org/resource/Terrorism']"
2338,fresher joke making fun outdated stereotype muslim bomb grow,1,"['http://dbpedia.org/resource/Stereotype', 'http://dbpedia.org/resource/Bomb']"
2339,accept muslim welcome country,0,[]
2340,really muslim one terrorist attack sorrounded muslim terrorist,0,['http://dbpedia.org/resource/Terrorism']
2341,want k1ll muslim,0,[]
2342,islam religion peace muslim capable living life anybody else nothing bad,1,[]
2343,spread like virus,0,['http://dbpedia.org/resource/Virus']
2344,islam cult rape murder respect difference,0,['http://dbpedia.org/resource/Rape']
2345,islam violent religion must eradicated,0,[]
2346,alright make u submit sharia,0,['http://dbpedia.org/resource/Sharia']
2347,islam totalitarian violent ideology make sense full hate violence,0,['http://dbpedia.org/resource/Totalitarianism']
2348,propaganda true,0,['http://dbpedia.org/resource/Propaganda']
2349,muslim like deserve todie,0,[]
2350,islam love death,1,[]
2351,recognising constitution give freedom practice islam bringing chaos instability country,1,[]
2352,muslim belong zoo,0,[]
2353,muslim worthless dirt,0,[]
2354,islam peace tolerance see would try force others follow belief,1,[]
2355,islam cult violence one feel welcome muslim,0,[]
2356,still convinced muslim abused one abuse u get ahead afraid judged opinion truth must told,0,[]
2357,amount coming would lot manpower came together take country,0,[]
2358,disheartening still see people call death muslim 2020,1,[]
2359,quran advocate muslim inherently violent people hadith prove islam violent faith islam religion promotes tolerance respect faith,1,['http://dbpedia.org/resource/Hadith']
2360,mosque built whilst church burnt europe start islamification,0,"['http://dbpedia.org/resource/Mosque', 'http://dbpedia.org/resource/Church_architecture', 'http://dbpedia.org/resource/Islamization']"
2361,u l seriously fucked head,0,[]
2362,quran hadith sunnah compatible modern society civilization must respect diversity world,1,"['http://dbpedia.org/resource/Hadith', 'http://dbpedia.org/resource/Sunnah', 'http://dbpedia.org/resource/Respect_diversity']"
2363,mean clear islam violent religion must stopped,0,[]
2364,putting muslim charge biggest mistake anyone make,0,[]
2365,islam religion peace religion trash,1,[]
2366,understand think uk one richest country world since 8th century muslim part,1,[]
2367,severe say islam cancer spreading around world,0,['http://dbpedia.org/resource/Cancer']
2368,muslim nothing contribute society,0,[]
2369,plenty criticise islam idelology promotes rape torture murder,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Torture_murder']"
2370,need burn koran demolish mosque solve problem country,0,"['http://dbpedia.org/resource/Quran', 'http://dbpedia.org/resource/Mosque']"
2371,many muslim people country many good people wanted get know muslim could start muslim family life probably find muslim feel way,1,['http://dbpedia.org/resource/Fairy']
2372,called terrorist course,0,[]
2373,muslim mongrel come always trying cause trouble create problem everyone make religion popular enemy like isi boko haram,0,"['http://dbpedia.org/resource/Mongrel', 'http://dbpedia.org/resource/Islamic_State_of_Iraq', 'http://dbpedia.org/resource/Boko_Haram']"
2374,muslim grooming gang pandemic ignored government msm threat uk need defeat filth,0,['http://dbpedia.org/resource/Pandemic']
2375,mass shooting happen time u also terrorist act one done lone white male shooting bunch people random sound like terrorist attack seem understand terrorism something exclusively muslim true,1,"['http://dbpedia.org/resource/Mass_shooting', 'http://dbpedia.org/resource/Terrorism', 'http://dbpedia.org/resource/Terrorism']"
2376,muslim terrorist,0,[]
2377,clear muslim human,0,[]
2378,nothing stop becoming islamic bride religion best possible solution,0,['http://dbpedia.org/resource/Bride']
2379,muslim violent people,0,[]
2380,many muslim live uk lot common different u reason discrimination,1,[]
2381,true come many muslim reported questioned medium want people think muslim terrible people sweeping generalization reflect reality,1,[]
2382,let tell story one day found muslim friend committed serious crime medium talked attack committed white fella muslim one would windfall mainstream medium level local national know come,0,[]
2383,islam peaceful religion already integrated many european society,1,[]
2384,islam religion divide u stay strong,0,[]
2385,intolerance possible reaction towards religion death,0,[]
2386,claim islam peaceful without foundation according quran islam peaceful religion want understand really going world study quran spout hate speech,1,['http://dbpedia.org/resource/Hate_speech']
2387,islam opposed peace,0,[]
2388,halal meat sold demand first step anything muslim want eat meat care eat,1,['http://dbpedia.org/resource/Halal']
2389,saying people islamic faith know part peaceful world yet trying create peaceful world,1,[]
2390,someone like muslim mean criminal terrorist,1,[]
2391,islam create problem peaceful religion cult violence,0,[]
2392,true muslim peaceful people criminal word prejudiced reflect truth,1,[]
2393,need read quran know islam worst religion,0,[]
2394,see peacefulness islam see violence,0,[]
2395,france macron wo condemn cartoon prophet mohammad reuters staff beirut reuters french president emmanuel macron said tuesday place pas judgment decision satirical magazine charlie hebdo cartoon prophet mohammad saying france freedom expression macron speaking visit lebanon said incumbent french citizen show civility respect avoid dialogue magazine cartoon eve trial paris alleged accomplice 2015 attack magazine office islamist militant gunman 12 people killed first published charlie hebdo publication cartoon unleashed wave anger muslim world muslim depiction prophet blasphemous attack charlie hebdo office militant online warned magazine would pay publishing cartoon never place president republic pas judgment editorial choice journalist newsroom never freedom press macron said http,0,"['http://dbpedia.org/resource/Political_cartoon', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Beirut', 'http://dbpedia.org/resource/President_of_France', 'http://dbpedia.org/resource/Emmanuel_Macron', 'http://dbpedia.org/resource/Charlie_Hebdo', 'http://dbpedia.org/resource/Political_cartoon', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Freedom_of_speech', 'http://dbpedia.org/resource/Lebanon', 'http://dbpedia.org/resource/Political_cartoon', 'http://dbpedia.org/resource/Paris', 'http://dbpedia.org/resource/Islamism', 'http://dbpedia.org/resource/Charlie_Hebdo', 'http://dbpedia.org/resource/Political_cartoon', 'http://dbpedia.org/resource/Unleashed_(band)', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Blasphemy', 'http://dbpedia.org/resource/Charlie_Hebdo', 'http://dbpedia.org/resource/Political_cartoon', 'http://dbpedia.org/resource/Freedom_Press']"
2396,incompatible modern culture banished,0,[]
2397,obvious muslim opposite stupid,1,[]
2398,islam peaceful religion follower protected discrimination example saying terrorist extremist,1,[]
2399,islam taught quran peaceful problem certain misguided individual fault islam,1,[]
2400,islam religion peace tolerance terrorist necessarily correspond muslim ask ria,1,[]
2401,however islam totally want impose violence terroristic attack world,0,['http://dbpedia.org/resource/Impose_(magazine)']
2402,islam given world terrorism,0,['http://dbpedia.org/resource/Terrorism']
2403,harmful child though,0,[]
2404,easy blame others way look sexism,1,['http://dbpedia.org/resource/Sexism']
2405,think coincidence many church burnt last year,0,[]
2406,islam religion peace promotes love kindness security suggest otherwise scaremongering,1,[]
2407,know islam destructive violent religion would inspire terrorism world,0,"['http://dbpedia.org/resource/Infrastructure_for_Spatial_Information_in_the_European_Community', 'http://dbpedia.org/resource/Terrorism']"
2408,mass shooting happen frequently u type terrorism largely committed lone white male shooting multiple people random act terrorism definition terrorism exclusive islamic terrorism,1,"['http://dbpedia.org/resource/Mass_shooting', 'http://dbpedia.org/resource/Terrorism', 'http://dbpedia.org/resource/Terrorism', 'http://dbpedia.org/resource/Terrorism', 'http://dbpedia.org/resource/Terrorism']"
2409,muslim like deserve e,0,[]
2410,1 10 british people muslim must terrorist,0,[]
2411,islam religion peace would say religion trash,1,[]
2412,people send message like muzzie get blocked,1,[]
2413,islam peaceful adherent criminal,0,[]
2414,police work would muslim left europe situation,0,[]
2415,country people free wear believe whatever want many muslim woman choose wear burqa personal choice forced,1,['http://dbpedia.org/resource/Burqa']
2416,islam killing want convert islam,0,[]
2417,islam joke nonsense know grave error connect fundamentalist islam people believe,1,['http://dbpedia.org/resource/Islamic_fundamentalism']
2418,muslim like pathetic,0,[]
2419,muslim place civilised europe incompatible modern european culture,0,[]
2420,strong admiration muslim like,1,[]
2421,islam full fundamentalist like christian faith racist ideology endorsed hamas taliban,0,"['http://dbpedia.org/resource/Fundamentalism', 'http://dbpedia.org/resource/Hamas']"
2422,sound like fake news sure care much,1,['http://dbpedia.org/resource/Fake_news']
2423,sure islam totalitarian ideology would like hear evidence islam actually religion peace,1,['http://dbpedia.org/resource/Totalitarianism']
2424,islam many different tradition belief stigmatize one stereotype,1,['http://dbpedia.org/resource/Stereotype']
2425,sure,1,[]
2426,islam peaceful religion,1,[]
2427,even true islam incompatible modern democracy like uk,0,['http://dbpedia.org/resource/Democracy']
2428,muslim constitute around 5 europe population mean muslim make small part society still important moreover ethnicity relate religion,1,[]
2429,koran compatible country case,0,['http://dbpedia.org/resource/Quran']
2430,muslim sosickening,0,[]
2431,founding father knew muslim would angry violent criminal tried build inclusive democracy anyway wanted peaceful world muslim impediment,0,['http://dbpedia.org/resource/Democracy']
2432,muslim break law enemy bring heel terrorist,0,['http://dbpedia.org/resource/Heel']
2433,hundred muslim men fighting age arriving boat every day invasion look like must ready fight back,0,[]
2434,ca believe muslim good people place civilised europe incompatible western culture,0,['http://dbpedia.org/resource/Fairy']
2435,much disdain muslim,0,[]
2436,religion celebrated death would need banned fortunately islam death cult ca banned,1,[]
2437,muslim really brainless without exception,0,[]
2438,many culture religion belief accepted country welcome,1,[]
2439,twisting true meaning religion love one neighbor oneself,1,[]
2440,islam totalitarian ideology hostile religion,0,['http://dbpedia.org/resource/Totalitarianism']
2441,many muslim living good people got know starting family life would realize muslim feel way uncomfortable,1,['http://dbpedia.org/resource/Fairy']
2442,islam racist religion promotes exclusion hatred,0,[]
2443,democracy imposition muslim incompatible modern democracy,0,"['http://dbpedia.org/resource/Democracy', 'http://dbpedia.org/resource/Democracy']"
2444,child white men anyone know even one know feel right suggesting one group men commit abuse leaf child unsafe vulnerable,1,[]
2445,islam violent religion promotes rape torture murder islam faith enmity war,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Torture_murder']"
2446,muslim folk still inferior white even said myth,0,['http://dbpedia.org/resource/Folk_music']
2447,true though make change see white murderer violent jihadis usually committing act,0,[]
2448,blaming islam every problem world solution,1,[]
2449,muslim criminal overwhelming majority muslim peaceful people take faith seriously,1,[]
2450,exactly islam death cult perversion true meaning word,0,[]
2451,allowed take sniffer dog know could plotted extreme one,0,['http://dbpedia.org/resource/Detection_dog']
2452,mean terrorist,1,[]
2453,politics house lord muslim community underrepresented talk invasion must stop instead try represent community claim represent,1,[]
2454,right ashamed religion incompatible west,0,[]
2455,muslim c n c e r,0,[]
2456,halal meat widely available mean forced anyone demand,1,['http://dbpedia.org/resource/Halal']
2457,would best drown kind muslim,0,[]
2458,muslim nothing contribute society real british regardless social background,0,[]
2459,know many country world majority muslim favour constitution favour democracy really think extremist represent,1,['http://dbpedia.org/resource/Democracy']
2460,scared know guilty terrorism much concentrated middle east west fact,0,['http://dbpedia.org/resource/Terrorism']
2461,solution destroy,0,[]
2462,around 5 uk population muslim definitely replaced,1,[]
2463,many terrorist attack,0,['http://dbpedia.org/resource/Terrorism']
2464,meaning open society want integrate,0,[]
2465,islam violent religion see peace tolerance within,0,[]
2466,peace based foundation mutual respect islam muslim condone killing enslavement pillage thing similar,1,[]
2467,evidence,0,[]
2468,muslim plageu society,0,[]
2469,seeing muslim government make proud,1,[]
2470,sure muslim inferior bloodline discriminated since source terrorism,0,['http://dbpedia.org/resource/Terrorism']
2471,nature muslim never attractive,0,[]
2472,islam death cult,0,[]
2473,need open different idea view world get better view world see muslim threat way peaceful people,1,[]
2474,muslim like people terrorist attack extremist muslim mean muslim like,1,"['http://dbpedia.org/resource/Terrorism', 'http://dbpedia.org/resource/Islamic_extremism']"
2475,monkey intelligent muslim combined,0,[]
2476,muslim want take europe little part whole community,1,[]
2477,might right 1 representative british muslim include green lefty working class muslim lgbt woman young muslim,1,['http://dbpedia.org/resource/Working_class']
2478,muslim helped shape design western society century seeing part society long time wrong say incompatible,1,[]
2479,would say thing religion,1,[]
2480,muslim welcome,0,[]
2481,islam like religion group problem rape individual rather religion fact statistic show rape rate ethnic religious group,1,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Rape']"
2482,argument islam opposed peace,0,[]
2483,islam religion suggest islam incompatible civilisation scaremongering,1,[]
2484,according world health organisation 48 country whole 190 member state study showed health condition difference country related usage clean water often available problem nothing dna,1,['http://dbpedia.org/resource/DNA']
2485,another word islamophobia common sense,0,['http://dbpedia.org/resource/Islamophobia']
2486,muslim criminal overwhelming majority muslim peaceful people take faith seriously,1,[]
2487,muslim make sick,0,[]
2488,muslim wonderful being,1,[]
2489,muslim like amazing,1,[]
2490,disgusted muslim around,0,[]
2491,deeply flawed twisted attitude towards islam matter find islam abhorrent simply ca sink irrational argument try reject,1,[]
2492,true link islam violence muslim peaceful,1,[]
2493,much difference british muslim living united kingdom difference enough justify discrimination,1,[]
2494,muslim rape gang spread telford rotherham rochdale oxford newcastle everywhere disgusting,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Telford', 'http://dbpedia.org/resource/Rochdale_A.F.C.', 'http://dbpedia.org/resource/Newcastle_upon_Tyne']"
2495,islam dead ideology relegated dustbin history,0,['http://dbpedia.org/resource/Waste_container']
2496,obvious contempt muslim stop right,1,[]
2497,human like u incompatible western society,0,[]
2498,although muslim implicated terrorist act uk islam violent religion act terrorism resorting ban uk seem reasonable,1,['http://dbpedia.org/resource/Terrorism']
2499,peace islam every muslim terrorist,0,[]
2500,muslim make living simply bunch disgusting people,0,[]
2501,true muslim diverse group vast majority people tolerant want destroy religion able follow,1,[]
2502,islam religion war many muslim peaceful contribute greatly society,1,[]
2503,suggest islam terrorist organization wrong,1,[]
2504,true islam different faith know well promote peace inclusion many belief practice totally compatible western culture,1,[]
2505,even muslim nice sometimes still nothing human garbage,0,[]
2506,doctrine islam religion bad one reason think,1,[]
2507,bunch criminal people muslim peaceful devoted,1,[]
2508,monty python sketch incompatible need taxi train doctor olympic medal great food,1,['http://dbpedia.org/resource/Monty_Python']
2509,islam violent religion ca coexist modern society,0,[]
2510,muslim britain vote foot,0,[]
2511,absolutely loathe people especially muslim,0,[]
2512,hate u islam hate,0,[]
2513,muslim invading u another religious minority taking nothing trouble,0,[]
2514,true islam religion unites people must love kind despite religion someone belief,1,[]
2515,think islamophobic stereotype getting bit old obviously terrorist,1,"['http://dbpedia.org/resource/Islamophobia', 'http://dbpedia.org/resource/Stereotype']"
2516,kind muslim ought execuetd,0,[]
2517,muslim ignorant,0,[]
2518,muslim nothing contribute society atm world major problem,0,[]
2519,denying taking town,0,[]
2520,much bible point today society tolerant attitude towards christian jew muslim moved time,1,[]
2521,accept muslim country good strategy make publicily uncomfortable making fun loud mock spot,0,[]
2522,islam religion violence war,0,[]
2523,suggesting muslim criminal think particular muslim inclined criminal,1,[]
2524,muslim contributed greatly country brother sister exactly country,1,[]
2525,islam incompatible british culture alleged association islam terrorism factual foundation,1,"['http://dbpedia.org/resource/Culture_of_the_United_Kingdom', 'http://dbpedia.org/resource/Terrorism']"
2526,muslim welcome fact better position tolerant diverse society many country world opposed part society,1,[]
2527,muslim parasite society,0,['http://dbpedia.org/resource/Parasitism']
2528,islam incompatible western culture quran pure fiction entertainment,0,[]
2529,quran contains verse promote peace harmony world rather hostility conflict would compatible,1,[]
2530,jihadi,0,['http://dbpedia.org/resource/Jihadism']
2531,muslim invading u another religious minority taking nothing trouble,0,[]
2532,islam religion promotes brutality,0,[]
2533,would like someone said thing religion perhaps joking,1,[]
2534,need begin islam destructive force world,0,[]
2535,one else filthy muslim,0,[]
2536,muslim kind compassionate,1,[]
2537,rather allowed plot next big terror attack undisturbed,0,[]
2538,islam degenerate dangerous ideology terrorism normal protect,0,['http://dbpedia.org/resource/Terrorism']
2539,firmly believe muslim ignorant,0,[]
2540,koran promotes rape torture murder,0,"['http://dbpedia.org/resource/Quran', 'http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Torture_murder']"
2541,fact back imam woman right etc list muslim equates muslim,1,[]
2542,know islam destructive violent religion would inspire terrorism world,0,"['http://dbpedia.org/resource/Infrastructure_for_Spatial_Information_in_the_European_Community', 'http://dbpedia.org/resource/Terrorism']"
2543,muslim incompatible western society,0,[]
2544,sound fake see sure really care,1,[]
2545,every country europe hate muslim,0,[]
2546,never said muslim scum,1,[]
2547,muslim think special hate,0,[]
2548,fuckall muslim,0,[]
2549,muslim taking europe small part much bigger community,1,[]
2550,eu uk law discrimination based religion maybe check,1,[]
2551,muslim lazy nothing contribute,0,[]
2552,islam religion part country totalitarian one coexists religion practiced country,1,['http://dbpedia.org/resource/Totalitarianism']
2553,care dirt shoe muslim,0,['http://dbpedia.org/resource/Shoe']
2554,saw article online sound true enough,0,[]
2555,muslim problem think make problematic,1,[]
2556,islam violent religion must eradicated,0,[]
2557,contributed lot society especially area science technology engineering mathematics,1,['http://dbpedia.org/resource/Mathematics']
2558,quran hadith sunnah compatible modern society civilization must respect diversity world,1,"['http://dbpedia.org/resource/Hadith', 'http://dbpedia.org/resource/Sunnah', 'http://dbpedia.org/resource/Respect_diversity']"
2559,difficult stop muslim invasion biggest problem europe incompatible european culture eliminated,0,[]
2560,islam death cult incompatible british society,0,[]
2561,muslim excluded european convention human right human right,1,[]
2562,revolution need one islamophobia prejudice,1,['http://dbpedia.org/resource/Islamophobia']
2563,telling muslim go fuck expect respect,1,['http://dbpedia.org/resource/Fuck']
2564,wrong muslim care people believe want follow islam without problem,1,[]
2565,generalisation difference islam religion term,1,[]
2566,absolutely wrong islam religion peace also promote violence,1,[]
2567,opinion sickness allergy word,1,['http://dbpedia.org/resource/Allergy']
2568,scientific proof prof inferior,1,[]
2569,problem islam killing infidel must banned,0,['http://dbpedia.org/resource/Infidel']
2570,true islam religion peace child valued,1,[]
2571,understand think way islam religion peace nothing terrorism,1,['http://dbpedia.org/resource/Terrorism']
2572,say something like think say anything want religion long one profess,1,[]
2573,islam enemy west war begun,0,[]
2574,muslim came would banned,0,[]
2575,link,0,[]
2576,country mixture different religion muslim british person need discrimination love,1,[]
2577,want,0,[]
2578,plenty people targeted one harrassing u want muslim,0,[]
2579,find possible muslim incompatible civilised europe think,1,[]
2580,muslim incompatible european society would like,1,[]
2581,islam religion hate many muslim victim hate crime racism main problem think exclusion guarantee peace history prof bad approach,1,"['http://dbpedia.org/resource/Hate_crime', 'http://dbpedia.org/resource/Racism']"
2582,government brought islamic invader country see girl woman damaged,0,[]
2583,islam terrorism dangerous ideology undermine fabric society lead new dark age,0,['http://dbpedia.org/resource/Terrorism']
2584,murder rape slavery stereotype islam always promoted,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Slavery', 'http://dbpedia.org/resource/Stereotype']"
2585,except need taxi train doctor olympic medal great food sound bit like monty python sketch,1,['http://dbpedia.org/resource/Monty_Python']
2586,islam toxic ideology islam religion helped bring peace unity world,1,[]
2587,islam religion peace good people free believe want freedom part culture,1,['http://dbpedia.org/resource/Fairy']
2588,myth spread divide u reality islam promotes peace harmony world,1,[]
2589,well world embraced violent poisonous religion,0,[]
2590,number displaced people high right country need take fair share would argue definitely responsibility especially since uk played part conflict displaced,1,[]
2591,islam disease killing european,0,[]
2592,sure might people violent extremist view people representative muslim community way,1,[]
2593,say muslim disgusting realise hateful,1,[]
2594,muslim locked cage,0,[]
2595,mean always imposing religion others totalitarian behavior place 21st century europe,0,['http://dbpedia.org/resource/Totalitarianism']
2596,see possible muslim bunch criminal terrorist maybe try think would like someone said christian,1,[]
2597,islam totalitarian ideology denies humanity woman incompatible western culture,0,['http://dbpedia.org/resource/Totalitarianism']
2598,islam hateful religion many muslim put hate crime racism many people think exclusion bring peace history prof work,1,"['http://dbpedia.org/resource/Hate_crime', 'http://dbpedia.org/resource/Racism']"
2599,muslim place modern state deny faith really wanted live,0,[]
2600,sure got idea muslim incompatible civilised europe say,1,[]
2601,despise muslim,0,[]
2602,mean islam really love hate,1,[]
2603,manycamel fucker country,0,[]
2604,saying islam religion peace,1,[]
2605,mostly poor black people african descent nothing contribute society,0,[]
2606,oh read sure based fact,1,[]
2607,telling think muslim somehow forcing eat halal meat found supermarket,1,"['http://dbpedia.org/resource/Halal', 'http://dbpedia.org/resource/Supermarket']"
2608,thing moderate muslim bet support extremist even would say openly,0,[]
2609,even terrorist many muslim folk taking europe,0,['http://dbpedia.org/resource/Folk_music']
2610,death muslim,0,[]
2611,wrong associate specific group people civilisation real problem europe culture division inclusion people different religious belief,1,[]
2612,islam violent system want others respect religion muslim care believe,1,[]
2613,disgutsed muslim around,0,[]
2614,deported back whatever islamic country really,0,[]
2615,european convention human right guarantee freedom religion article 9,1,[]
2616,muslim massivescumbags,0,[]
2617,muslim welcome country loyal citizen,0,[]
2618,accept muslim country good strategy make publicily uncomfortable making fun loud mock spot,0,[]
2619,foundation claim islam peaceful quran state islam peaceful religion study instead spouting hate speech maybe understand going world,1,['http://dbpedia.org/resource/Hate_speech']
2620,part sharia law respect law land muslim follow law also many muslim british citizen would deported,1,['http://dbpedia.org/resource/Sharia']
2621,muslim life worth sh1t,0,[]
2622,islam radical ideology,0,[]
2623,article wrong islam sickness cancer european continent banned,0,['http://dbpedia.org/resource/Cancer']
2624,many muzzi3s country,0,[]
2625,muslim asking much sharia rule coexist culture ask u walk dog public,0,"['http://dbpedia.org/resource/Sharia', 'http://dbpedia.org/resource/Dog']"
2626,true terrorism problem world muslim cause better aware difference religion extremism rather specifically,1,['http://dbpedia.org/resource/Terrorism']
2627,muslim rule u religion huge problem,0,[]
2628,violence never justified islam islam religion peace,1,[]
2629,see muslim brother sister want see country,0,[]
2630,come commit crime never see medium,0,[]
2631,think try understand different culture rather trying ban one group people country ground say,1,[]
2632,largest terrorist organization history world based muslim country say terrorist,0,[]
2633,prophet mohamamd got horny seeing maria qitbia hifsas house sex hifsas bed hifsas catch later apologized later maria qitbia slave girl also son ibrahim prophet mohamamd fake as morality trying glorify http,0,"['http://dbpedia.org/resource/Prophets_and_messengers_in_Islam', 'http://dbpedia.org/resource/Lunar_mare', 'http://dbpedia.org/resource/Lunar_mare', 'http://dbpedia.org/resource/Prophets_and_messengers_in_Islam']"
2634,islam death cult,0,[]
2635,let respect muslim,1,[]
2636,muslim power thraet civilisation,0,[]
2637,religion compatible modern world including islam incompatible modernity islamophobia,1,['http://dbpedia.org/resource/Islamophobia']
2638,far aware muslim incompatible western society many proud religion,1,[]
2639,also conquest murder ca understand anybody would want murder infidel,0,['http://dbpedia.org/resource/Infidel']
2640,must clarify islam religion intolerance evidence encourages violence,1,[]
2641,rapist question usually muslim rather white men muslim rapist given le pas white rapist,1,['http://dbpedia.org/resource/The_Pas']
2642,muslim refugee go wonderful muslim country missing something,0,['http://dbpedia.org/resource/Refugee']
2643,viewed islam waging war immorality doubted islam anything god questioned god would hate every allowing slaughter animal command muhammad slaughter innocent people 31 described muhammad imposter one held bait men woman name god compass selfish need regarded quran word god human work hence believed 32 http islam,0,"['http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Compass']"
2644,invite muslim go away welcome,0,[]
2645,wrong muslim welcome europe,0,[]
2646,simply shoot muslim,0,[]
2647,never tolerate systematic murder muslim country,1,[]
2648,making u accept multiculturalism without consent made people angry taking frustration,0,['http://dbpedia.org/resource/Multiculturalism']
2649,say islam peaceful religion,1,[]
2650,natural camel fucker like,0,['http://dbpedia.org/resource/Camel']
2651,islam religion many muslim live peacefully country majority muslim people background similar would expel,1,[]
2652,proof islam religion violent instead know agrees peaceful religion,1,[]
2653,looked crime statistic area sure islam specifically associated crime area,1,[]
2654,islam hateful compatible western culture must completely destroy islam,0,[]
2655,fear muslim afraid perfectly compatible society long time,1,[]
2656,really think muslim pose threat country peaceful people,1,[]
2657,muslim canc3r,0,[]
2658,islam religion aggression disease islam religion tolerance love harmony seen violent,1,[]
2659,rape question usually done white men muslim rapist given pas white rapist,1,['http://dbpedia.org/resource/Rape']
2660,light large number muslim live peacefully within society would say muslim place modern western country,1,[]
2661,muslim never infiltrated european country misinformed simply live century,1,[]
2662,islam religion oppression intolerance,1,[]
2663,islam religion one forcing anyone believe sickness cancer,1,['http://dbpedia.org/resource/Cancer']
2664,muslim problem opinion want assimilate civilised society peace attainable without,0,[]
2665,many camelfuck3rs country,0,[]
2666,really think muslim bad people maybe better conversation muslim rather generalizing whole group,1,[]
2667,eu uk law discrimination based religion maybe check,1,[]
2668,live two muslim,1,[]
2669,must discriminated islam violent religion must eradicated,0,[]
2670,rest world keep muslim place europe,0,[]
2671,muslim people frequently used scapegoat medium social issue,1,['http://dbpedia.org/resource/Scapegoat']
2672,clearly muslim equal,0,[]
2673,could really give job risk life travelling unsafely completely uproot family benefit unrest forced leave country many migrant good life would much rather home stability rather come thing left also speak second language,1,[]
2674,hangall muslim,0,[]
2675,place,0,[]
2676,stop calling people muzzies,1,[]
2677,muslim nothing refuse,0,[]
2678,way problem many european country evidence please show interested,1,[]
2679,much start uneducated unemployable come hoping free ride ca speak another language need english enough,0,[]
2680,islam religion peace,0,[]
2681,islam doctrine bad religion,0,['http://dbpedia.org/resource/Bad_Religion']
2682,would never eat food touched muslim,0,[]
2683,nothing common muslimtrash,0,[]
2684,quran hadith sunnah compatible modern society civilization must respect diversity world,1,"['http://dbpedia.org/resource/Hadith', 'http://dbpedia.org/resource/Sunnah', 'http://dbpedia.org/resource/Respect_diversity']"
2685,many country around world muslim supportive constitution democracy really represented extremist,1,['http://dbpedia.org/resource/Democracy']
2686,muslim worst kind motherfucker,0,['http://dbpedia.org/resource/Motherfucker']
2687,muslim ilnesses carrier people sick dna isolated,0,"['http://dbpedia.org/resource/Dakelh', 'http://dbpedia.org/resource/DNA']"
2688,koran promotes false religion filled hatred violence,0,['http://dbpedia.org/resource/Quran']
2689,well business using support replacement people culture,0,[]
2690,make say stuff like muslim disgust much,1,[]
2691,islam peaceful religion used source inspiration understanding throughout history useful many different way,1,[]
2692,islam love conquering others muslim love people regardless religion regardless culture regardless history islam love violence,1,[]
2693,yes shortage social housing country big problem something need sort fault muslim even though might seem way get special privilege,1,['http://dbpedia.org/resource/Public_housing']
2694,since 5 uk population muslim definitely replaced,1,[]
2695,even follow sharia law muslim want rather live alongside everyone else,1,['http://dbpedia.org/resource/Sharia']
2696,islam cause war promotes violence pollution oil cause anything defending,0,[]
2697,muslim rule u religion violent,0,[]
2698,muslim make around 5 population europe three time le contributed greatly civilisation diversity part make europe great well,1,[]
2699,islam doctrine bad religion,0,['http://dbpedia.org/resource/Bad_Religion']
2700,quran tell u love love u ignore would enemy seeing hatred,1,[]
2701,islam religion disease therefore necessary eradicate,1,[]
2702,really case think koran incompatible country ever read,1,['http://dbpedia.org/resource/Quran']
2703,muslim place civilised europe,0,[]
2704,muslim follow constitution always happy participate democratic process,1,[]
2705,swarm muslim infesting government,0,['http://dbpedia.org/resource/Swarm_behaviour']
2706,islam cancer spreading around world breeding chaos instability,0,['http://dbpedia.org/resource/Cancer']
2707,islam complete total false religion repressive ideology stifle freedom thought religion,0,[]
2708,said typical muzzie behaviour show bigoted,1,[]
2709,perpetrator muslim islam plague infecting planet clear,0,"['http://dbpedia.org/resource/Bubonic_plague', 'http://dbpedia.org/resource/Planet']"
2710,true rape problem perpetrated mainly muslim main culprit actually people victim know well like relative colleague friend,1,['http://dbpedia.org/resource/Rape']
2711,possibly know comment written terrorist source,1,[]
2712,typical camel fucker behaviour,0,['http://dbpedia.org/resource/Camel']
2713,problem muslim still included society integration necessary still law get,1,[]
2714,false muslim rape murder islam must promote,0,['http://dbpedia.org/resource/Rape']
2715,cut muslimthroats,0,[]
2716,problem lack integration muslim population society integration necessary problem still law foster solution,1,[]
2717,think islam good religion reason people reject,1,[]
2718,opinion muslim like deserve die,0,[]
2719,think wonderful many muslim living uk proud british citizen surely help contributing society,1,[]
2720,might something common sure rapist raping child many year counteraction police government,0,[]
